IFDM
Sigla;Código;Município;2006;2007;2008;2009;2010;
BA;2908002;Coaraci;0,464768587;0,491870744;0,62794976;0,521202156;0,49621939;
BA;2908101;Cocos;0,451649508;0,501579627;0,610625948;0,46536384;0,5275821432;
BA;2908200;Conceição da Feira;0,524821478;0,570551674;0,591244822;0,586582539;0,5925742977;
BA;2908309;Conceição do Almeida;0,527432297;0,506515864;0,635828586;0,502206288;0,538990589;
BA;2908408;Conceição do Coité;0,498299659;0,484822191;0,673889495;0,518633987;0,5825989169;
BA;2908507;Conceição do Jacuípe;0,569643249;0,532883285;0,514111817;0,593231736;0,6279079073;
BA;2908606;Conde;0,421903697;0,470526603;0,615497418;0,559653757;0,6079650796;
BA;2908705;Condeúba;0,488543033;0,563308595;0,483360849;0,546729297;0,5488370224;
BA;2908804;Contendas do Sincorá;0,426836887;0,521257381;0,614182821;0,560502529;0,5123973471;
BA;2908903;Coração de Maria;0,467949895;0,435469652;0,51994857;0,482969508;0,4978954279;
BA;2909000;Cordeiros;0,496507432;0,491250824;0,842619158;0,541052428;0,5532214842;
BA;2909109;Coribe;0,409287497;0,420884858;0,647433492;0,505459261;0,509732063;
BA;2909208;Coronel João Sá;0,456562662;0,488415304;0,557084861;0,63742099;0,5467503093;
BA;2909307;Correntina;0,506281368;0,566832222;0,548412059;0,639305818;0,6574325431;
BA;2909406;Cotegipe;0,409294746;0,452504203;0,68203338;0,468267027;0,5382725832;
BA;2909505;Cravolândia;0,458054673;0,442771734;0,791115189;0,483241892;0,5150190093;
BA;2909604;Crisópolis;0,460335014;0,491095556;0,537922133;0,516930809;0,5328066426;
BA;2909703;Cristópolis;0,375372422;0,437976172;0,544998262;0,514469244;0,5832647334;
BA;2909802;Cruz das Almas;0,553548293;0,568286656;0,760925619;0,660465796;0,6513426019;
BA;2909901;Curaçá;0,446837821;0,480949711;0,602662313;0,504775733;0,4950798803;
BA;2910008;Dário Meira;0,420807971;0,435728989;0,540595642;0,46787435;0,5045700782;
BA;2910057;Dias d'Ávila;0,599648456;0,668905976;0,592817597;0,672842639;0,7074299362;
BA;2910107;Dom Basílio;0,535580026;0,568309336;0,667606128;0,595336023;0,5767379351;
BA;2910206;Dom Macedo Costa;0,495718613;0,482781414;0,649908823;0,525233352;0,5403030025;
BA;2910305;Elísio Medrado;0,486115054;0,474514097;0,846396343;0,561337833;0,5468861619;
BA;2910404;Encruzilhada;0,472878782;0,517551709;0,599802128;0,468466403;0,5370655228;
BA;2910503;Entre Rios;0,541724957;0,563580442;0,644714098;0,562480675;0,6604676129;
BA;2910602;Esplanada;0,458804877;0,512206901;0,812901833;0,488579352;0,5071974914;
BA;2910701;Euclides da Cunha;0,465434453;0,503353045;0,66423608;0,528899691;0,575497932;
BA;2910727;Eunápolis;0,584449845;0,58463707;0,655352466;0,559001881;0,5699803425;
BA;2910750;Fátima;0,462904828;0,48892461;0,611737749;0,534188984;0,5375049853;
BA;2910776;Feira da Mata;0,453868971;0,497525667;0,453250908;0,490603286;0,4866665357;
BA;2910800;Feira de Santana;0,679330944;0,665086558;0,421683966;0,700457632;0,7244767385;
BA;2910859;Filadélfia;0,495657884;0,51045124;0,602451782;0,534947001;0,5314124269;
BA;2910909;Firmino Alves;0,423866199;0,453482416;0,483504533;0,542385612;0,5586355887;
BA;2911006;Floresta Azul;0,414759071;0,500004949;0,575357546;0,506068056;0,5089985873;
BA;2911105;Formosa do Rio Preto;0,502280394;0,541121117;0,68756085;0,573786237;0,5723365505;
BA;2911204;Gandu;0,411408222;0,441777011;0,543455479;0,533561263;0,506630533;
BA;2911253;Gavião;0,449463818;0,445658845;0,701344338;0,42682289;0,4886142721;
BA;2911303;Gentio do Ouro;0,425901398;0,464629407;0,676505114;0,48800861;0,4709882753;
BA;2911402;Glória;0,48616361;0,482177494;0,731953695;0,561350189;0,5590643052;
BA;2911501;Gongogi;0,398149061;0,426654529;0,541204681;0,438760887;0,4028397062;
BA;2911600;Governador Mangabeira;0,460490864;0,505470053;0,576318135;0,570721094;0,6050357078;
BA;2911659;Guajeru;0,478503615;0,522256076;0,51939584;0,550056789;0,5370199219;
BA;2911709;Guanambi;0,610669869;0,618023578;0,616329096;0,655098252;0,6735067552;
BA;2911808;Guaratinga;0,458986006;0,463895634;0,48537251;0,540399143;0,5556420366;
BA;2911857;Heliópolis;0,388125351;0,433468854;0,418624566;0,4931093;0,4514921401;
BA;2911907;Iaçu;0,414178218;0,466457876;0,473373555;0,508501169;0,5647945496;
BA;2912004;Ibiassucê;0,460410794;0,477098483;0,558044767;0,58254741;0,6273165454;
BA;2912103;Ibicaraí;0,456123524;0,494495795;0,502787563;0,528379173;0,5328814284;
BA;2912202;Ibicoara;0,53232698;0,525945349;0,515531039;0,586773033;0,6228069668;
BA;2912301;Ibicuí;0,417479621;0,483053811;0,49583337;0,538178179;0,5398281194;
BA;2912400;Ibipeba;0,462788769;0,494661116;0,473679715;0,515761547;0,5464521064;
BA;2912509;Ibipitanga;0,414477444;0,463104503;0,480638077;0,5014039;0,5332704452;
BA;2912608;Ibiquera;0,359090202;0,428522634;0,461215054;0,484585433;0,4853148168;
BA;2912707;Ibirapitanga;0,414559894;0,453235362;0,458851863;0,482532881;0,5128278748;
BA;2912806;Ibirapuã;0,50768144;0,543667913;0,589766079;0,531992038;0,5630716769;
BA;2912905;Ibirataia;0,449066346;0,447188908;0,496279464;0,497291788;0,4833608493;
BA;2913002;Ibitiara;0,441873938;0,493001494;0,501381622;0,534138886;0,5589046068;
BA;2913101;Ibititá;0,420630857;0,457046165;0,469994887;0,508599795;0,5310284796;
BA;2913200;Ibotirama;0,495726935;0,531911486;0,56951806;0,567902297;0,5964631772;
BA;2913309;Ichu;0,468098511;0,491310406;0,533703621;0,568891079;0,6003800913;
BA;2913408;Igaporã;0,441367327;0,507536474;0,536227874;0,589838868;0,5858894457;
BA;2913457;Igrapiúna;0,500287122;0,550629475;0,549434954;0,542577681;0,5812019468;
BA;2913507;Iguaí;0,435119719;0,460544844;0,482375438;0,492498132;0,493147185;
BA;2913606;Ilhéus;0,615064331;0,61669678;0,739277595;0,546649615;0,6825938705;
BA;2913705;Inhambupe;0,411720133;0,474779156;0,682934258;0,44917354;0,4919563699;
BA;2913804;Ipecaetá;0,366585378;0,400401405;0,68559496;0,433462464;0,5229363403;
BA;2913903;Ipiaú;0,502645619;0,542044362;0,694372205;0,618018858;0,5253774514;
BA;2914000;Ipirá;0,551477435;0,503038723;0,696412548;0,515557874;0,5116099328;
BA;2914109;Ipupiara;0,48958277;0,541570943;0,718762316;0,617152477;0,6308102207;
BA;2914208;Irajuba;0,446508145;0,444125224;0,675664461;0,401881965;0,4908095621;
BA;2914307;Iramaia;0,404278289;0,402348895;0,43901273;0,440272751;0,498204053;
BA;2914406;Iraquara;0,489225101;0,543726333;0,698201673;0,56011413;0,5681662581;
BA;2914505;Irará;0,469098776;0,507242969;0,533209717;0,521457836;0,4984724983;
BA;2914604;Irecê;0,593861589;0,610763709;0,570162143;0,631344035;0,6586733573;
BA;2914653;Itabela;0,511629174;0,559586825;0,535744172;0,519594207;0,5020675534;
BA;2914703;Itaberaba;0,505877926;0,534460038;0,718779239;0,523085916;0,5329124467;
BA;2914802;Itabuna;0,612220742;0,638806558;0,719460734;0,685869087;0,6946901145;
BA;2914901;Itacaré;0,532885673;0,537887735;0,615165261;0,463580561;0,4682874119;
BA;2915007;Itaeté;0,404573283;0,493366003;0,662094267;0,542143418;0,5034950794;
BA;2915106;Itagi;0,439585133;0,475866252;0,539311876;0,515486332;0,5250959187;
BA;2915205;Itagibá;0,423839992;0,54706417;0,478986804;0,644952622;0,6871845513;
BA;2915304;Itagimirim;0,411232393;0,502992128;0,679401259;0,534518505;0,5344509156;
BA;2915353;Itaguaçu da Bahia;0,409868255;0,460057787;0,709237527;0,464185366;0,5172381738;
BA;2915403;Itaju do Colônia;0,432648907;0,449928618;0,698019488;0,458795983;0,4443816988;
BA;2915502;Itajuípe;0,441419175;0,509815636;0,818802679;0,547705598;0,5197596294;
BA;2915601;Itamaraju;0,499206143;0,506929705;0,453739673;0,459966625;0,4851505533;
BA;2915700;Itamari;0,41076951;0,438853329;0,469654298;0,449742388;0,4387437851;
BA;2915809;Itambé;0,400056367;0,438532998;0,476901723;0,459666894;0,5027915996;
BA;2915908;Itanagra;0,450404817;0,4774615;0,461533411;0,486338161;0,5026313895;
BA;2916005;Itanhém;0,449534323;0,520619742;0,529861664;0,535142527;0,5302629913;
BA;2916104;Itaparica;0,507295956;0,562359995;0,543796621;0,523944666;0,5503672211;
BA;2916203;Itapé;0,411209735;0,43218478;0,478413418;0,508664436;0,4925116849;
BA;2916302;Itapebi;0,511848994;0,438139584;0,487455277;0,495535141;0,5114501041;
BA;2916401;Itapetinga;0,557273807;0,561161411;0,659006375;0,684877383;0,6970172966;
BA;2916500;Itapicuru;0,478386306;0,508826121;0,462547413;0,458677757;0,4860879709;
BA;2916609;Itapitanga;0,424748232;0,438269554;0,413921134;0,432276051;0,4435756258;
BA;2916708;Itaquara;0,429723201;0,455376557;0,471788118;0,474404914;0,4854105799;
BA;2916807;Itarantim;0,467520432;0,496428212;0,455704016;0,507778785;0,5186317587;
BA;2916856;Itatim;0,458970015;0,466438129;0,462846917;0,528449811;0,5683430764;
BA;2916906;Itiruçu;0,445207268;0,402740361;0,407914383;0,435274893;0,4940671408;
BA;2917003;Itiúba;0,439163157;0,438487433;0,439837657;0,479150101;0,5154078193;
BA;2917102;Itororó;0,489350253;0,509382243;0,49060791;0,545327912;0,5197720388;
BA;2917201;Ituaçu;0,424957765;0,46292601;0,500544386;0,505999415;0,5165752171;
BA;2917300;Ituberá;0,475816139;0,479274091;0,491200224;0,516129293;0,5063276358;
BA;2917334;Iuiú;0,43651632;0,463496444;0,512661903;0,518668078;0,5642112573;
BA;2917359;Jaborandi;0,528379354;0,572711085;0,589861268;0,559821065;0,6026550263;
BA;2917409;Jacaraci;0,48109305;0,54401599;0,587108659;0,572392869;0,6125294995;
BA;2917508;Jacobina;0,543268587;0,585927491;0,539805945;0,563147267;0,5882915597;
BA;2917607;Jaguaquara;0,442243671;0,466241692;0,498151931;0,505973941;0,5058362854;
BA;2917706;Jaguarari;0,56908154;0,668538347;0,661160662;0,614417269;0,6378354117;
BA;2917805;Jaguaripe;0,435729586;0,452840568;0,488629172;0,516473165;0,5703403208;
BA;2917904;Jandaíra;0,400130639;0,440979133;0,44683304;0,475136402;0,4806783426;
BA;2918001;Jequié;0,594867306;0,605626765;0,649172;0,654502261;0,6594645089;
BA;2918100;Jeremoabo;0,462016894;0,499262931;0,514570048;0,534289359;0,5499299701;
BA;2918209;Jiquiriçá;0,410413291;0,425020683;0,448244909;0,460828571;0,5338971253;
BA;2918308;Jitaúna;0,447342974;0,429437226;0,471731515;0,498919064;0,5377610448;
BA;2918357;João Dourado;0,448162893;0,494480694;0,506172431;0,442946764;0,5074298646;
BA;2918407;Juazeiro;0,528135305;0,608755787;0,603631488;0,649498728;0,6253012119;
BA;2918456;Jucuruçu;0,396291566;0,388794402;0,42027585;0,433844962;0,4414165694;
BA;2918506;Jussara;0,399698078;0,417648303;0,460764487;0,4573114;0,4748071608;
BA;2918555;Jussari;0,464467804;0,502704873;0,481395235;0,485283658;0,4503119851;
BA;2918605;Jussiape;0,402094613;0,439779716;0,523211322;0,523780324;0,502268939;
BA;2918704;Lafaiete Coutinho;0,419258878;0,507407666;0,519585435;0,576555016;0,5936597579;
BA;2918753;Lagoa Real;0,39441075;0,501111886;0,531328462;0,481534728;0,580767765;
BA;2918803;Laje;0,47221252;0,505344839;0,553362271;0,576944081;0,6086785241;
BA;2918902;Lajedão;0,524646129;0,492447826;0,559292961;0,619702079;0,6585367431;
BA;2919009;Lajedinho;0,362579996;0,372995961;0,427889815;0,477221927;0,5021139962;
BA;2919058;Lajedo do Tabocal;0,464797416;0,470762228;0,603110344;0,472775061;0,5422414519;
BA;2919108;Lamarão;0,3351475;0,35280065;0,386675122;0,453032278;0,5232061897;
BA;2919157;Lapão;0,459920696;0,464036125;0,523109863;0,553727351;0,5325189095;
BA;2919207;Lauro de Freitas;0,607291213;0,648602157;0,608337259;0,674627651;0,7029856759;
BA;2919306;Lençóis;0,489805406;0,500357338;0,495271586;0,479927654;0,50447062;
BA;2919405;Licínio de Almeida;0,559536107;0,622829731;0,541332357;0,518690243;0,6354565714;
BA;2919504;Livramento de Nossa Senhora;0,507079624;0,519380623;0,566858853;0,579526388;0,5809017722;
BA;2919553;Luís Eduardo Magalhães;0,598675343;0,635932836;0,679761355;0,70949999;0,6399111274;
BA;2919603;Macajuba;0,405295738;0,436838216;0,44207088;0,522574077;0,5515663991;
BA;2919702;Macarani;0,44311875;0,490101469;0,499995918;0,530866133;0,5262399534;
BA;2919801;Macaúbas;0,502355348;0,519447314;0,546679016;0,55959526;0,5748461864;
BA;2919900;Macururé;0,361308492;0,39767824;0,423242179;0,491067114;0,5275296222;
BA;2919926;Madre de Deus;0,685514431;0,725860802;0,681662367;0,682740257;0,6799597593;
BA;2919959;Maetinga;0,422680016;0,480717875;0,479587317;0,503882755;0,4985087827;
BA;2920007;Maiquinique;0,411479242;0,50341536;0,467629279;0,479745684;0,5161282411;
BA;2920106;Mairi;0,439982664;0,454169534;0,490498819;0,5080119;0,5403652521;
BA;2920205;Malhada;0,389978478;0,462147849;0,473489557;0,536448728;0,5229852531;
BA;2920304;Malhada de Pedras;0,477566416;0,499938745;0,530907315;0,529253635;0,5550877935;
BA;2920403;Manoel Vitorino;0,482050859;0,448007827;0,463807046;0,471604125;0,5405786694;
BA;2920452;Mansidão;0,406446817;0,416025151;0,415192113;0,534214413;0,4032183433;
BA;2920502;Maracás;0,474578265;0,473676857;0,541469053;0,508858936;0,572480901;
BA;2920601;Maragogipe;0,581869468;0,503326686;0,523700818;0,718746716;0,7282575764;
BA;2920700;Maraú;0,407926309;0,447554173;0,43025656;0,458072046;0,4522552653;
BA;2920809;Marcionílio Souza;0,403107122;0,439205431;0,489790975;0,515098655;0,4694363082;
BA;2920908;Mascote;0,369942788;0,415528109;0,395395945;0,472887406;0,4400041626;
BA;2921005;Mata de São João;0,616692466;0,613285987;0,600922185;0,6072091;0,6264772601;
BA;2921054;Matina;0,44721505;0,515311079;0,537288156;0,578847855;0,5821293936;
BA;2921104;Medeiros Neto;0,554144538;0,552156272;0,512151496;0,526841552;0,5672302469;
BA;2921203;Miguel Calmon;0,518162114;0,564402389;0,592831645;0,57196955;0,5613698943;
BA;2921302;Milagres;0,436599658;0,425579234;0,439405698;0,469035025;0,5365838754;
BA;2921401;Mirangaba;0,416157983;0,415449869;0,43092497;0,421562052;0,4898909318;
BA;2921450;Mirante;0,460035857;0,490257804;0,534797967;0,532316632;0,5537453756;
BA;2921500;Monte Santo;0,395494821;0,400686418;0,449630151;0,447819061;0,5003781521;
BA;2921609;Morpará;0,443725629;0,376959024;0,422816159;0,557276686;0,4456716904;
BA;2921708;Morro do Chapéu;0,511417085;0,44950513;0,467276671;0,476817972;0,5283541231;
BA;2921807;Mortugaba;0,548576389;0,57516802;0,587367789;0,570837191;0,6088993177;
BA;2921906;Mucugê;0,510030409;0,507443521;0,501248907;0,581652178;0,6090831977;
BA;2922003;Mucuri;0,686920554;0,670390181;0,641958614;0,651747968;0,6800397015;
BA;2922052;Mulungu do Morro;0,455074372;0,430974725;0,412951842;0,45912392;0,4839269451;
BA;2922102;Mundo Novo;0,494927323;0,477264986;0,511304664;0,503312205;0,5020411794;
BA;2922201;Muniz Ferreira;0,426067015;0,454862891;0,451368832;0,521177985;0,502253872;
BA;2922250;Muquém de São Francisco;0,41064365;0,471780201;0,484023444;0,503751367;0,5370224491;
BA;2922300;Muritiba;0,499274431;0,525253864;0,517663309;0,56736215;0,5958025484;
BA;2922409;Mutuípe;0,499575309;0,530178011;0,545850581;0,571296572;0,5892991762;
BA;2922508;Nazaré;0,552982832;0,517496796;0,545313572;0,612850469;0,6222374478;
BA;2922607;Nilo Peçanha;0,431175471;0,444692273;0,46212806;0,450606657;0,4820589236;
BA;2922656;Nordestina;0,455096887;0,473680819;0,502016405;0,470258234;0,5569635677;
BA;2922706;Nova Canaã;0,437075868;0,429875321;0,43572985;0,44840153;0,4552845754;
BA;2922730;Nova Fátima;0,454417866;0,465720496;0,46222564;0,537316064;0,5442772665;
BA;2922755;Nova Ibiá;0,428214613;0,453462735;0,484429765;0,491802702;0,5439247568;
BA;2922805;Nova Itarana;0,432745001;0,420867573;0,417716067;0,444319728;0,484788541;
BA;2922854;Nova Redenção;0,471824713;0,478364338;0,343791379;0,353398726;0,4290199434;
BA;2922904;Nova Soure;0,412812567;0,451058237;0,486955214;0,445058163;0,5432810409;
BA;2923001;Nova Viçosa;0,581454904;0,624136097;0,617676876;0,572065503;0,6492581162;
BA;2923035;Novo Horizonte;0,427348616;0,45785213;0,458306457;0,496586603;0,4977063237;
BA;2923050;Novo Triunfo;0,445306456;0,463744363;0,452383744;0,450743294;0,4687801575;
BA;2923100;Olindina;0,461462219;0,49775346;0,509005198;0,524785454;0,5368754364;
BA;2923209;Oliveira dos Brejinhos;0,349844564;0,416266715;0,451337266;0,472216665;0,4344542785;
BA;2923308;Ouriçangas;0,472069112;0,563470893;0,604166131;0,562118772;0,5568657427;
BA;2923357;Ourolândia;0,446272363;0,413616324;0,47953451;0,480131794;0,5143002572;
BA;2923407;Palmas de Monte Alto;0,490329268;0,525902294;0,529652598;0,581568644;0,5697314622;
BA;2923506;Palmeiras;0,485216466;0,518894157;0,534604492;0,55174233;0,5618015717;
BA;2923605;Paramirim;0,561370421;0,548782028;0,552398216;0,576692798;0,5832688009;
BA;2923704;Paratinga;0,405498932;0,436535347;0,447809503;0,450649142;0,4472633428;
BA;2923803;Paripiranga;0,457352717;0,470815532;0,509277413;0,514123601;0,5159836287;
BA;2923902;Pau Brasil;0,398285948;0,44236004;0,437445423;0,471759764;0,4808139355;
BA;2924009;Paulo Afonso;0,565498417;0,59408153;0,617249355;0,682201987;0,6705007731;
BA;2924058;Pé de Serra;0,46536567;0,413990162;0,46643241;0,455259858;0,5111365022;
BA;2924108;Pedrão;0,405407342;0,430625594;0,456585103;0,470492224;0,5425297203;
BA;2924207;Pedro Alexandre;0,374553239;0,429468392;0,420809875;0,491364872;0,4798546232;
BA;2924306;Piatã;0,398565457;0,450565742;0,503106717;0,505057254;0,5467258372;
BA;2924405;Pilão Arcado;0,43797685;0,463065937;0,408183199;0,447913312;0,4039996524;
BA;2924504;Pindaí;0,458448547;0,528434866;0,546842936;0,580906011;0,5941585543;
BA;2924603;Pindobaçu;0,510923582;0,508516179;0,530253898;0,525091308;0,5435891087;
BA;2924652;Pintadas;0,495051333;0,465006681;0,506819263;0,516598458;0,5491083754;
BA;2924678;Piraí do Norte;0,384482265;0,413077211;0,461392664;0,422451065;0,4663543037;
BA;2924702;Piripá;0,406943469;0,477677197;0,518944456;0,509892469;0,5381256532;
BA;2924801;Piritiba;0,466274969;0,479209756;0,477576813;0,531929513;0,4942273787;
BA;2924900;Planaltino;0,418933247;0,431265372;0,430448826;0,508611212;0,5073195763;
BA;2925006;Planalto;0,399581178;0,437777679;0,43821024;0,482623288;0,4749642544;
BA;2925105;Poções;0,478587233;0,534096241;0,537327846;0,47204372;0,5549283239;
BA;2925204;Pojuca;0,680270059;0,736475221;0,672808154;0,676627324;0,7321497713;
BA;2925253;Ponto Novo;0,422992435;0,504349058;0,495839183;0,489139206;0,5177984907;
BA;2925303;Porto Seguro;0,581907767;0,569084941;0,581085322;0,59529284;0,63949924;
BA;2925402;Potiraguá;0,415330713;0,481470052;0,487075772;0,512354255;0,5146693314;
BA;2925501;Prado;0,459903995;0,512909498;0,48520658;0,517585117;0,5091715584;
BA;2925600;Presidente Dutra;0,464296213;0,489780552;0,523550964;0,550453412;;
BA;2925709;Presidente Jânio Quadros;0,419751192;0,499551282;0,518791843;0,507647628;0,4965413015;
BA;2925758;Presidente Tancredo Neves;0,478509854;0,509137963;0,476941652;0,477650043;0,4812905161;
BA;2925808;Queimadas;0,430214233;0,436463842;0,441382641;0,480047366;0,5047647063;
BA;2925907;Quijingue;0,448223274;0,514499958;0,499175719;0,562211634;0,6044844374;
BA;2925931;Quixabeira;0,425597079;0,446682182;0,467609726;0,484157861;0,4809398666;
BA;2925956;Rafael Jambeiro;0,436738531;0,460579092;0,477761844;0,505300099;0,5276102286;
BA;2926004;Remanso;0,462980797;0,461163742;0,503225682;0,480650556;0,5035030626;
BA;2926103;Retirolândia;0,534490371;0,542679043;0,534363186;0,509158686;0,5734956445;
BA;2926202;Riachão das Neves;0,471731445;0,419288759;0,473832178;0,513100386;0,5354977009;
BA;2926301;Riachão do Jacuípe;0,495870797;0,520004969;0,52299618;0,530299838;0,5539905994;
BA;2926400;Riacho de Santana;0,499644516;0,517109821;0,52242362;0,563120763;0,568359625;
BA;2926509;Ribeira do Amparo;0,455752084;0,467345288;0,475837535;0,536960556;0,5428637228;
